user_address,coin,market_type,direction,size,entry_price,liquidation_price,position_value,unrealized_pnl,pnl_percent,leverage_type,leverage_value,margin_used,distance_to_liq_pct,distance_to_liq_usd,risk_level
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,BCH,HyperCore,SHORT,0.122,522.524,35638.3402498048,72.61684,-8.868882,-12.213257971566925,cross,10,7.261684,5887.42,35043.12,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,APT,HyperCore,SHORT,36.77,1.7737,118.1199472914,68.009792,-2.788412,-4.100015480123803,cross,10,6.800979,6286.24,116.27,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,COMP,HyperCore,SHORT,1.98,33.1507,2086.6310808081,50.5989,15.039499,29.72297619118202,cross,5,10.11978,8065.26,2061.08,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,WLD,HyperCore,SHORT,115.5,0.56213,37.5533639002,62.15286,2.773322,4.462098767458167,cross,10,6.215286,6878.62,37.02,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,FXS,HyperCore,SHORT,86.1,0.75252,48.0292084046,54.384204,10.40799,19.13789158337226,cross,5,10.87684,7503.89,47.4,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,YGG,HyperCore,SHORT,1049.0,0.07103,3.7369404815,72.315962,2.195479,3.035953528489326,cross,3,24.10532,5320.73,3.67,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,TRX,HyperCore,SHORT,232.0,0.278135,18.7136777176,66.31256,-1.785129,-2.691992286227526,cross,10,6.631256,6447.14,18.43,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,UNI,HyperCore,SHORT,11.7,5.48241,371.2750949125,68.65794,-4.513735,-6.574235987855155,cross,10,6.865794,6226.9,365.41,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,SEI,HyperCore,SHORT,524.0,0.122766,8.2763844093,61.56476,2.764962,4.491143959628853,cross,10,6.156476,6944.33,8.16,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,RUNE,HyperCore,SHORT,107.9,0.59587,38.3971246356,62.119109,2.175604,3.50231037602294,cross,5,12.423821,6569.53,37.82,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,ZRO,HyperCore,SHORT,50.3,1.26307,82.4798218688,67.8044,-4.271487,-6.299719487230917,cross,5,13.56088,6018.68,81.13,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,DOT,HyperCore,SHORT,32.5,1.97795,133.5594821685,65.4225,-1.138804,-1.7406916580687073,cross,10,6.54225,6534.85,131.55,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,FTT,HyperCore,SHORT,119.2,0.53658,32.7608327085,57.356656,6.604862,11.515423772264546,cross,3,19.118885,6708.44,32.28,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,ARK,HyperCore,SHORT,236.0,0.273762,16.5712101828,63.071,1.536995,2.43692822374784,cross,3,21.023666,6100.64,16.3,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,KAS,HyperCore,SHORT,1293.0,0.049652,3.0216454922,59.253018,4.947653,8.350043874558423,cross,3,19.751006,6493.74,2.98,LOW
0xa4fdcb928209e822ac816f42a42f33c54259ddbf,BLUR,HyperCore,SHORT,1925.0,0.033515,2.0286251706,57.36885,7.149132,12.46169654786526,cross,3,19.12295,6707.01,2.0,LOW
